"student_id","student_country","date_registered","mins_watched_after_7_days","mins_watched_after_14_days","num_quizzes_engaged","num_exams_engaged","days_engaged","questions_hub_engaged","quizzes_engaged","exams_engaged","lessons_engaged","paid_student"
287776,US,"2022-08-23",,,,,,,,,,
287777,EG,"2022-08-23",,,,,,,,,,
287778,EG,"2022-08-23",2.4,2.4,0,0,1,0,0,0,1,
287779,US,"2022-08-23",,,,,,,,,,
287780,CL,"2022-08-23",,,,,,,,,,
287781,US,"2022-08-23",36.3,36.3,1,0,1,0,1,0,1,
287782,GB,"2022-08-23",,,,,,,,,,
287783,CA,"2022-08-23",,,,,,,,,,
287784,FR,"2022-08-23",3.0,3.0,0,0,1,0,0,0,1,
287785,HU,"2022-08-23",0.1,0.1,0,0,1,0,0,0,1,
287786,GB,"2022-08-23",,,,,,,,,,
287787,EG,"2022-08-23",7.2,7.2,1,0,1,0,1,0,1,
287788,CA,"2022-08-23",6.4,6.4,2,1,2,0,1,1,1,
287789,EG,"2022-08-23",32.9,32.9,0,1,1,0,0,1,1,
287790,US,"2022-08-23",,,,,,,,,,
287791,SA,"2022-08-23",3.2,3.2,0,0,1,0,0,0,1,
287792,SE,"2022-08-23",10.6,10.6,0,0,1,0,0,0,1,
287793,FR,"2022-08-23",,,,,,,,,,
287794,PK,"2022-08-23",,,,,,,,,,
287795,IN,"2022-08-23",,,,,,,,,,
287796,FR,"2022-08-23",,,,,,,,,,
287797,PT,"2022-08-23",,,,,,,,,,
287798,IE,"2022-08-23",19.3,19.3,1,0,1,0,1,0,1,
287799,US,"2022-08-23",45.099999999999994,45.099999999999994,2,0,3,0,1,0,1,
287800,US,"2022-08-24",,,,,,,,,,
287801,US,"2022-08-24",1.2,1.2,0,0,1,0,0,0,1,
287802,EG,"2022-08-24",0.4,0.4,0,0,1,0,0,0,1,
287803,NG,"2022-08-24",,,,,,,,,,
287804,US,"2022-08-24",20.6,20.6,1,0,1,0,1,0,1,
287805,NZ,"2022-08-24",14.3,14.3,0,0,1,0,0,0,1,
287806,US,"2022-08-24",,,,,,,,,,
287807,US,"2022-08-24",,,,,,,,,,
287808,EG,"2022-08-24",,,,,,,,,,
287809,SE,"2022-08-24",1.0,1.0,0,0,1,0,0,0,1,
287810,ID,"2022-08-24",1.0,1.0,0,0,1,0,0,0,1,
287811,US,"2022-08-24",28.5,28.5,1,0,1,0,1,0,1,
287812,ID,"2022-08-24",,,,,,,,,,
287813,IN,"2022-08-24",,,,,,,,,,
287814,ES,"2022-08-24",,,,,,,,,,
287815,PE,"2022-08-24",5.1,5.1,0,0,1,0,0,0,1,
287816,PT,"2022-08-24",,,,,,,,,,
287817,SE,"2022-08-24",,,,,,,,,,
287818,PK,"2022-08-24",,,0,0,1,0,0,0,1,
287819,SG,"2022-08-24",167.1,167.1,0,1,5,0,0,1,1,
287820,GB,"2022-08-24",,,0,0,2,0,0,0,1,1
287821,SG,"2022-08-24",33.4,33.4,1,0,1,0,1,0,1,
287822,NG,"2022-08-24",,,,,,,,,,
287823,FR,"2022-08-24",,,,,,,,,,
287824,IE,"2022-08-24",,,,,,,,,,
287825,ID,"2022-08-24",129.4,129.4,3,1,3,0,1,1,1,
287826,UZ,"2022-08-24",,,,,,,,,,
287827,SA,"2022-08-24",3.2,3.2,0,0,1,0,0,0,1,
287828,GB,"2022-08-24",6.199999999999999,6.199999999999999,2,0,2,0,1,0,1,
287829,PK,"2022-08-24",,,,,,,,,,
287830,IN,"2022-08-24",,,,,,,,,,
287831,DE,"2022-08-24",6.1,6.1,0,0,1,0,0,0,1,
287832,GB,"2022-08-24",,,,,,,,,,
287833,PK,"2022-08-24",45.900000000000006,45.900000000000006,2,0,2,0,1,0,1,
287834,TR,"2022-08-24",0.8,0.8,0,0,1,0,0,0,1,
287835,AU,"2022-08-24",,,,,,,,,,
287836,US,"2022-08-24",41.9,41.9,1,2,2,0,1,1,1,
287837,TR,"2022-08-24",,,,,,,,,,
287838,PT,"2022-08-24",,,,,,,,,,
287839,EG,"2022-08-24",,,,,,,,,,
287840,MA,"2022-08-24",0.6,0.6,0,0,1,0,0,0,1,
287841,DK,"2022-08-24",,,,,,,,,,
287842,IN,"2022-08-24",2.0,2.0,0,1,1,0,0,1,1,
287843,ES,"2022-08-24",,,,,,,,,,
287844,IN,"2022-08-24",14.0,14.0,1,0,1,0,1,0,1,
287845,US,"2022-08-24",1.6,1.6,0,0,1,0,0,0,1,
287846,GB,"2022-08-24",6.2,6.2,0,0,1,0,0,0,1,
287847,DZ,"2022-08-24",,,,,,,,,,
287848,NG,"2022-08-24",54.900000000000006,54.900000000000006,2,0,2,0,1,0,1,
287849,IN,"2022-08-24",,,1,0,1,0,1,0,1,
287850,NG,"2022-08-24",35.7,37.7,0,0,4,0,0,0,1,
287851,TR,"2022-08-24",,,,,,,,,,
287852,MA,"2022-08-24",,,,,,,,,,
287853,IN,"2022-08-24",18.8,18.8,1,0,1,0,1,0,1,
287854,GB,"2022-08-24",,,,,,,,,,
287855,PT,"2022-08-24",,,,,,,,,,
287856,IN,"2022-08-24",70.4,70.4,1,0,5,0,1,0,1,
287857,ES,"2022-08-24",,,,,,,,,,
287858,AU,"2022-08-24",,,,,,,,,,
287859,IN,"2022-08-24",,,,,,,,,,
287861,US,"2022-08-24",,,,,,,,,,
287862,SA,"2022-08-24",,,,,,,,,,
287863,PT,"2022-08-24",31.6,31.6,2,0,2,0,1,0,1,
287864,IN,"2022-08-24",,,,,,,,,,
287865,IT,"2022-08-24",,,,,,,,,,
287866,IT,"2022-08-24",37.300000000000004,37.300000000000004,0,0,2,0,0,0,1,
287867,DE,"2022-08-24",,,,,,,,,,
287868,US,"2022-08-24",,,,,,,,,,
287869,GB,"2022-08-24",,,,,,,,,,
287870,US,"2022-08-24",,,,,,,,,,
287871,ZA,"2022-08-24",,,,,,,,,,
287872,PT,"2022-08-24",,,,,,,,,,
287873,GB,"2022-08-24",,,,,,,,,,
287874,IN,"2022-08-24",54.0,54.0,0,0,2,0,0,0,1,
287875,IN,"2022-08-24",,,,,,,,,,
287876,IN,"2022-08-24",,,,,,,,,,
287877,EG,"2022-08-24",,,,,,,,,,
287878,IN,"2022-08-24",29.5,29.5,2,0,2,0,1,0,1,
287879,IN,"2022-08-24",0.1,0.1,0,0,1,0,0,0,1,
287880,BE,"2022-08-24",5.9,5.9,1,0,1,0,1,0,1,
287881,TR,"2022-08-24",,,,,,,,,,
287882,US,"2022-08-24",,,,,,,,,,
287883,IN,"2022-08-24",,,,,,,,,,
287884,US,"2022-08-24",2.2,2.2,0,0,1,0,0,0,1,
287885,AR,"2022-08-24",5.9,5.9,0,0,1,0,0,0,1,
287886,IN,"2022-08-24",,,,,,,,,,
287887,HK,"2022-08-24",,,,,,,,,,
287888,IN,"2022-08-24",,,,,,,,,,
287889,IN,"2022-08-24",1.1,1.1,0,0,1,0,0,0,1,
287890,EG,"2022-08-24",18.9,18.9,0,0,2,0,0,0,1,
287891,CA,"2022-08-24",,,,,,,,,,
287892,US,"2022-08-24",,,,,,,,,,
287893,US,"2022-08-24",9.2,9.2,0,0,1,0,0,0,1,
287894,IN,"2022-08-24",1.1,1.1,0,0,1,0,0,0,1,
287895,TN,"2022-08-24",,,,,,,,,,
287896,US,"2022-08-24",98.0,223.3,3,1,9,0,1,1,1,1
287898,IN,"2022-08-24",0.1,0.1,0,0,1,0,0,0,1,
287899,GB,"2022-08-24",,,,,,,,,,
287900,TN,"2022-08-24",1.0,1.0,0,0,1,0,0,0,1,
287901,KE,"2022-08-24",,,,,,,,,,
287902,IN,"2022-08-24",,,,,,,,,,
287903,US,"2022-08-24",41.1,41.1,1,0,1,0,1,0,1,
287904,ES,"2022-08-24",,,,,,,,,,
287905,UG,"2022-08-24",,,,,,,,,,
287906,UG,"2022-08-24",,,,,,,,,,
287907,SO,"2022-08-24",,,,,,,,,,
287908,MA,"2022-08-24",13.3,13.3,1,0,1,0,1,0,1,
287909,IN,"2022-08-24",0.3,0.3,0,0,1,0,0,0,1,
287910,PK,"2022-08-24",6.7,6.7,0,0,2,0,0,0,1,
287911,RU,"2022-08-24",,,,,,,,,,
287912,QA,"2022-08-24",,,,,,,,,,
287913,TR,"2022-08-24",,,,,,,,,,
287914,US,"2022-08-24",,,,,,,,,,
287915,US,"2022-08-24",,,0,1,1,0,0,1,0,
287916,US,"2022-08-24",3.5,36.3,1,0,3,0,1,0,1,
287917,NL,"2022-08-24",,,,,,,,,,
287918,DO,"2022-08-24",4.1,4.1,1,0,1,0,1,0,1,
287919,US,"2022-08-24",2.5,4.3,0,0,2,0,0,0,1,
287920,EG,"2022-08-24",,,,,,,,,,
287921,FR,"2022-08-24",26.700000000000003,26.700000000000003,2,0,2,0,1,0,1,
287922,DE,"2022-08-24",,,,,,,,,,
287923,EG,"2022-08-24",,,,,,,,,,
287924,GB,"2022-08-24",3.4,3.4,1,0,1,0,1,0,1,
287925,EG,"2022-08-24",,,,,,,,,,
287926,US,"2022-08-24",49.2,49.2,1,1,1,0,1,1,1,1
287927,IN,"2022-08-24",1.6,1.6,1,0,1,0,1,0,1,
287928,TR,"2022-08-24",0.4,0.4,0,0,1,0,0,0,1,
287929,JM,"2022-08-24",6.1,6.1,0,0,1,0,0,0,1,
287930,QA,"2022-08-24",5.0,5.0,0,0,1,0,0,0,1,
287931,MA,"2022-08-24",46.90000000000001,60.40000000000001,6,0,12,0,1,0,1,
287932,IN,"2022-08-24",36.0,36.0,0,0,1,0,0,0,1,
287933,NG,"2022-08-24",,,,,,,,,,
287934,PT,"2022-08-24",5.7,5.7,0,0,1,0,0,0,1,
287935,GB,"2022-08-24",,,,,,,,,,
287936,ZA,"2022-08-24",23.5,23.5,1,1,2,0,1,1,1,
287937,DE,"2022-08-24",,,,,,,,,,
287938,PH,"2022-08-24",,,,,,,,,,
287939,IT,"2022-08-24",,,,,,,,,,
287940,IN,"2022-08-24",,,,,,,,,,
287941,CA,"2022-08-24",1.4000000000000001,1.4000000000000001,0,0,2,0,0,0,1,
287942,US,"2022-08-24",19.0,19.0,2,0,2,0,1,0,1,
287943,CA,"2022-08-24",,,,,,,,,,
287944,IN,"2022-08-24",,,,,,,,,,
287945,SG,"2022-08-25",0.2,0.2,0,0,1,0,0,0,1,
287946,CI,"2022-08-25",,,,,,,,,,
287947,EG,"2022-08-25",,,,,,,,,,
287948,KR,"2022-08-25",27.7,27.7,1,0,1,0,1,0,1,
287949,GB,"2022-08-25",1.4,1.4,0,0,1,0,0,0,1,
287950,CA,"2022-08-25",,,,,,,,,,
287951,US,"2022-08-25",,,,,,,,,,
287952,IN,"2022-08-25",7.800000000000001,7.800000000000001,1,0,2,0,1,0,1,
287953,US,"2022-08-25",,,,,,,,,,
287954,IN,"2022-08-25",,,,,,,,,,
287955,AU,"2022-08-25",,,,,,,,,,
287956,CA,"2022-08-25",,,,,,,,,,
287957,US,"2022-08-25",,,,,,,,,,
287958,EG,"2022-08-25",,,,,,,,,,
287959,BR,"2022-08-25",0.8,0.8,1,0,1,0,1,0,1,
287960,CH,"2022-08-25",,,,,,,,,,
287961,US,"2022-08-25",42.800000000000004,42.800000000000004,1,1,3,0,1,1,1,
287962,SG,"2022-08-25",,,,,,,,,,
287963,ID,"2022-08-25",,,,,,,,,,
287964,CA,"2022-08-25",,,,,,,,,,
287965,PH,"2022-08-25",,,,,,,,,,
287966,ES,"2022-08-25",,,,,,,,,,
287967,IN,"2022-08-25",,,,,,,,,,
287968,CA,"2022-08-25",6.7,6.7,0,0,1,0,0,0,1,
287969,TW,"2022-08-25",,,,,,,,,,
287970,NG,"2022-08-25",19.5,19.5,1,0,1,0,1,0,1,
287971,UG,"2022-08-25",,,,,,,,,,
287972,MZ,"2022-08-25",,,,,,,,,,
287973,ID,"2022-08-25",,,,,,,,,,
287974,IN,"2022-08-25",,,0,1,1,0,0,1,0,
287975,IN,"2022-08-25",136.7,385.0,4,0,22,0,1,0,1,1
287976,DE,"2022-08-25",,,,,,,,,,
287977,FR,"2022-08-25",,,,,,,,,,
287978,NG,"2022-08-25",,,,,,,,,,
287980,TN,"2022-08-25",,,,,,,,,,
287981,ES,"2022-08-25",43.7,43.7,1,1,1,0,1,1,1,
287982,ID,"2022-08-25",,,,,,,,,,
287983,IN,"2022-08-25",,,,,,,,,,
287984,IT,"2022-08-25",,,,,,,,,,
287985,ZA,"2022-08-25",5.9,29.299999999999997,3,1,4,0,1,1,1,
287986,IN,"2022-08-25",,,,,,,,,,
287987,GB,"2022-08-25",,,,,,,,,,
287988,ES,"2022-08-25",,,,,,,,,,
287989,BE,"2022-08-25",,,,,,,,,,
287990,IN,"2022-08-25",,,,,,,,,,
287991,BG,"2022-08-25",,,,,,,,,,
287992,ID,"2022-08-25",,,,,,,,,,
287993,PL,"2022-08-25",230.9,230.9,3,1,4,1,1,1,1,1
287994,ES,"2022-08-25",,,,,,,,,,
287995,PT,"2022-08-25",,,,,,,,,,
287996,US,"2022-08-25",18.5,18.5,1,0,1,0,1,0,1,
287997,IN,"2022-08-25",6.7,6.7,0,0,1,0,0,0,1,
287998,EG,"2022-08-25",,,,,,,,,,
287999,IN,"2022-08-25",,,,,,,,,,
288000,BD,"2022-08-25",7.6,7.6,0,0,1,0,0,0,1,
288001,IN,"2022-08-25",12.7,12.7,1,0,1,0,1,0,1,
288002,IN,"2022-08-25",,,,,,,,,,
288003,ZA,"2022-08-25",78.4,114.7,4,6,13,0,1,1,1,1
288004,ES,"2022-08-25",19.4,19.4,0,0,1,0,0,0,1,
288005,RO,"2022-08-25",0.1,0.1,0,0,1,0,0,0,1,
288006,ES,"2022-08-25",,,,,,,,,,
288007,NL,"2022-08-25",,,,,,,,,,
288008,IN,"2022-08-25",,,,,,,,,,
288009,AZ,"2022-08-25",,,,,,,,,,
288010,AZ,"2022-08-25",0.7,0.7,0,0,1,0,0,0,1,
288011,PT,"2022-08-25",47.5,47.5,1,0,1,0,1,0,1,
288012,US,"2022-08-25",0.4,0.4,0,0,1,0,0,0,1,
288013,IN,"2022-08-25",,,,,,,,,,
288014,AZ,"2022-08-25",1.5,1.5,0,0,1,0,0,0,1,
288015,EG,"2022-08-25",1.4,1.4,0,0,1,0,0,0,1,
288016,ZA,"2022-08-25",65.3,65.3,2,1,5,0,1,1,1,
288017,IE,"2022-08-25",,,,,,,,,,
288018,IN,"2022-08-25",,,,,,,,,,
288019,KR,"2022-08-25",,,,,,,,,,
288020,EG,"2022-08-25",0.4,0.4,0,0,1,0,0,0,1,
288021,VC,"2022-08-25",,,2,2,3,0,1,1,1,1
288022,PK,"2022-08-25",,,,,,,,,,
288023,IT,"2022-08-25",,,,,,,,,,
288024,RO,"2022-08-25",73.7,73.7,2,1,2,0,1,1,1,
288025,ID,"2022-08-25",,,,,,,,,,
288026,AU,"2022-08-25",,,,,,,,,,
288027,AE,"2022-08-25",0.8,0.8,0,0,1,0,0,0,1,
288028,IE,"2022-08-25",,,,,,,,,,
288029,AR,"2022-08-25",63.2,63.2,1,0,1,0,1,0,1,
288030,PT,"2022-08-25",,,,,,,,,,
288031,KR,"2022-08-25",,,,,,,,,,
288033,IN,"2022-08-25",,,,,,,,,,
288034,ID,"2022-08-25",41.1,41.1,3,1,3,0,1,1,1,
288035,GB,"2022-08-25",,,,,,,,,,
288036,EG,"2022-08-25",,,,,,,,,,
288037,GB,"2022-08-25",,,,,,,,,,
288038,HU,"2022-08-25",81.10000000000001,81.10000000000001,2,0,3,0,1,0,1,
288039,EG,"2022-08-25",,,,,,,,,,
288040,PK,"2022-08-25",33.9,33.9,0,0,1,0,0,0,1,
288041,US,"2022-08-25",1.6,1.6,0,0,1,0,0,0,1,
288042,RO,"2022-08-25",,,,,,,,,,
288043,IN,"2022-08-25",0.3,0.3,0,0,1,0,0,0,1,
288044,ES,"2022-08-25",26.7,26.7,1,1,2,0,1,1,1,
288045,CN,"2022-08-25",0.30000000000000004,0.30000000000000004,0,0,2,0,0,0,1,
288046,GB,"2022-08-25",,,,,,,,,,
288047,IN,"2022-08-25",3.3,3.3,0,1,2,0,0,1,1,
288048,US,"2022-08-25",,,,,,,,,,
288049,IN,"2022-08-25",,,,,,,,,,
288050,CA,"2022-08-25",,,0,1,1,0,0,1,0,
288051,TN,"2022-08-25",,,,,,,,,,
288052,GH,"2022-08-25",1.1,1.1,0,0,1,0,0,0,1,
288053,SE,"2022-08-25",,,,,,,,,,
288054,GB,"2022-08-25",3.8,3.8,0,0,1,0,0,0,1,
288055,GB,"2022-08-25",42.8,42.8,1,1,1,0,1,1,1,
288056,HK,"2022-08-25",4.1,4.1,0,0,1,0,0,0,1,
288057,BR,"2022-08-25",,,,,,,,,,
288058,DE,"2022-08-25",,,,,,,,,,
288059,IN,"2022-08-25",8.1,59.7,3,0,4,0,1,0,1,
288060,GR,"2022-08-25",,,0,1,1,0,0,1,0,
288061,CA,"2022-08-25",,,0,0,1,0,0,0,1,
288062,IN,"2022-08-25",,,,,,,,,,
288063,US,"2022-08-25",,,,,,,,,,
288064,GB,"2022-08-25",,,,,,,,,,
288065,IN,"2022-08-25",38.4,38.4,1,0,1,0,1,0,1,
288066,PA,"2022-08-25",,,,,,,,,,
288067,SA,"2022-08-25",22.8,22.8,0,0,1,0,0,0,1,
288068,GB,"2022-08-25",32.2,32.2,0,0,3,0,0,0,1,
288069,DZ,"2022-08-25",0.1,0.1,0,0,1,0,0,0,1,
288070,IN,"2022-08-25",12.3,12.3,0,0,2,0,0,0,1,
288071,GB,"2022-08-25",18.8,23.6,3,1,8,0,1,1,1,1
288072,EG,"2022-08-25",10.7,10.7,0,0,1,0,0,0,1,
288073,NL,"2022-08-25",2.2,2.2,0,0,1,0,0,0,1,
288074,AR,"2022-08-25",,,,,,,,,,
288075,US,"2022-08-25",,,,,,,,,,1
288076,US,"2022-08-25",,,,,,,,,,1
288077,US,"2022-08-25",,,0,0,1,0,0,0,1,1
288078,NG,"2022-08-25",,,,,,,,,,
288079,DE,"2022-08-25",26.7,26.7,1,0,1,0,1,0,1,
288080,EG,"2022-08-25",,,,,,,,,,
288081,IE,"2022-08-25",20.6,26.6,0,0,2,0,0,0,1,
288082,US,"2022-08-25",43.1,43.1,0,1,2,0,0,1,1,
288083,US,"2022-08-25",38.4,38.4,1,0,1,0,1,0,1,
288084,GB,"2022-08-25",,,,,,,,,,
288085,EG,"2022-08-25",,,,,,,,,,
288086,PT,"2022-08-25",,,,,,,,,,
288087,DE,"2022-08-25",1.7,1.7,0,0,1,0,0,0,1,
288088,US,"2022-08-25",10.200000000000001,10.200000000000001,0,2,9,1,0,1,1,
288089,IT,"2022-08-25",0.9,0.9,0,0,1,0,0,0,1,
288090,EG,"2022-08-25",,,,,,,,,,
288091,NG,"2022-08-25",,,,,,,,,,
288092,US,"2022-08-25",15.5,15.5,1,0,1,0,1,0,1,
288093,GB,"2022-08-25",,,,,,,,,,
288094,TN,"2022-08-25",6.3,6.3,2,0,3,0,1,0,1,
288095,IE,"2022-08-25",68.5,68.5,1,0,2,0,1,0,1,
288096,MX,"2022-08-25",,,,,,,,,,
288097,PT,"2022-08-25",5.9,5.9,0,0,1,0,0,0,1,
288098,IN,"2022-08-25",116.30000000000001,116.30000000000001,5,5,11,1,1,1,1,1
288099,MA,"2022-08-25",8.5,8.5,0,0,1,0,0,0,1,
288100,IN,"2022-08-25",2.1,2.1,0,0,1,0,0,0,1,
288101,GB,"2022-08-25",,,,,,,,,,
288102,NG,"2022-08-26",,,,,,,,,,
288103,PT,"2022-08-26",,,,,,,,,,
288104,DE,"2022-08-26",11.7,11.7,1,0,1,0,1,0,1,
288105,NG,"2022-08-26",,,,,,,,,,
288106,US,"2022-08-26",1.7,1.7,0,0,1,0,0,0,1,
288107,US,"2022-08-26",,,,,,,,,,
288108,ID,"2022-08-26",,,,,,,,,,
288109,US,"2022-08-26",10.4,39.5,2,0,2,0,1,0,1,
288110,IN,"2022-08-26",1.7000000000000002,1.7000000000000002,0,1,2,0,0,1,1,
288111,IN,"2022-08-26",,,,,,,,,,
288112,ID,"2022-08-26",,,,,,,,,,
288113,PA,"2022-08-26",5.9,33.6,0,1,3,0,0,1,1,
288114,HK,"2022-08-26",,,,,,,,,,
288115,IN,"2022-08-26",43.4,43.4,0,0,1,0,0,0,1,
288116,IN,"2022-08-26",,,,,,,,,,
288117,FR,"2022-08-26",11.9,11.9,2,0,6,0,1,0,1,
288118,CA,"2022-08-26",0.4,0.4,0,0,1,0,0,0,1,
288119,EG,"2022-08-26",0.3,0.3,0,0,1,0,0,0,1,
288120,IN,"2022-08-26",0.1,0.1,0,0,1,0,0,0,1,
288121,CL,"2022-08-26",6.7,6.7,0,0,1,0,0,0,1,
288122,DE,"2022-08-26",30.700000000000003,30.700000000000003,2,0,2,0,1,0,1,1
288123,IN,"2022-08-26",,,0,1,1,0,0,1,0,
288124,SE,"2022-08-26",,,,,,,,,,
288125,SG,"2022-08-26",0.4,0.4,1,0,1,0,1,0,1,
288126,FR,"2022-08-26",,,,,,,,,,
288127,IN,"2022-08-26",,,,,,,,,,
288128,FR,"2022-08-26",,,,,,,,,,
288129,IN,"2022-08-26",,,,,,,,,,
288130,GB,"2022-08-26",,,,,,,,,,
288131,IL,"2022-08-26",0.7,0.7,1,1,2,0,1,1,1,
288132,BG,"2022-08-26",,,,,,,,,,
288133,PK,"2022-08-26",,,,,,,,,,
288134,IE,"2022-08-26",,,,,,,,,,
288135,PS,"2022-08-26",,,,,,,,,,
288136,NG,"2022-08-26",41.099999999999994,41.099999999999994,2,0,2,0,1,0,1,
288137,PL,"2022-08-26",,,,,,,,,,
288138,IN,"2022-08-26",,,,,,,,,,
288140,DE,"2022-08-26",28.4,44.900000000000006,1,0,10,0,1,0,1,1
288141,PT,"2022-08-26",,,,,,,,,,
288142,DE,"2022-08-26",123.2,123.2,2,1,6,0,1,1,1,1
288143,IN,"2022-08-26",2.2,2.2,0,0,1,0,0,0,1,
288144,GB,"2022-08-26",,,,,,,,,,
288145,ES,"2022-08-26",,,,,,,,,,
288146,DZ,"2022-08-26",,,,,,,,,,
288147,US,"2022-08-26",1.1,1.1,1,1,1,0,1,1,1,
288148,NG,"2022-08-26",14.5,14.5,1,0,1,0,1,0,1,
288149,DE,"2022-08-26",5.800000000000001,5.800000000000001,1,0,3,0,1,0,1,
288150,IN,"2022-08-26",0.9,0.9,0,0,1,0,0,0,1,
288151,PK,"2022-08-26",,,,,,,,,,
288152,ID,"2022-08-26",,,,,,,,,,
288153,RO,"2022-08-26",,,,,,,,,,
288154,NG,"2022-08-26",,,,,,,,,,
288155,IN,"2022-08-26",1.5,1.5,0,0,1,0,0,0,1,
288156,PT,"2022-08-26",2.9,2.9,1,0,2,0,1,0,1,
288157,BG,"2022-08-26",27.0,27.0,1,0,1,0,1,0,1,
288158,TR,"2022-08-26",,,,,,,,,,
288159,IN,"2022-08-26",,,,,,,,,,
288160,ES,"2022-08-26",15.2,15.2,1,0,2,0,1,0,1,
288161,MA,"2022-08-26",,,,,,,,,,
288162,US,"2022-08-26",,,0,0,1,0,0,0,1,
288163,EG,"2022-08-26",,,,,,,,,,
288164,NG,"2022-08-26",8.0,8.0,0,0,1,0,0,0,1,
288165,US,"2022-08-26",,,,,,,,,,
288166,BE,"2022-08-26",,,0,1,1,0,0,1,0,
288167,ZA,"2022-08-26",,,,,,,,,,
288169,NG,"2022-08-26",,,,,,,,,,
288170,EG,"2022-08-26",5.0,5.0,0,0,1,0,0,0,1,
288171,KE,"2022-08-26",0.9,0.9,0,0,1,0,0,0,1,
288172,EG,"2022-08-26",27.1,27.1,1,0,1,0,1,0,1,
288174,DE,"2022-08-26",,,,,,,,,,
288175,IN,"2022-08-26",,,,,,,,,,
288176,MA,"2022-08-26",,,,,,,,,,
288177,ES,"2022-08-26",,,,,,,,,,
288178,IE,"2022-08-26",,,,,,,,,,
288179,CL,"2022-08-26",0.2,0.2,0,0,1,0,0,0,1,
288180,SA,"2022-08-26",0.1,21.5,1,0,2,0,1,0,1,
288181,IN,"2022-08-26",1.8,1.8,0,0,1,0,0,0,1,
288182,IN,"2022-08-26",,,,,,,,,,
288183,US,"2022-08-26",29.6,29.6,1,0,1,0,1,0,1,
288184,NG,"2022-08-26",,,,,,,,,,
288185,UG,"2022-08-26",13.8,13.8,0,0,3,0,0,0,1,
288186,GB,"2022-08-26",,,,,,,,,,
288187,CA,"2022-08-26",5.3,5.3,0,0,1,0,0,0,1,
288188,CA,"2022-08-26",3.6,3.6,0,0,1,0,0,0,1,
288189,IN,"2022-08-26",2.2,2.2,0,0,1,0,0,0,1,
288190,TR,"2022-08-26",0.6,0.6,0,0,1,0,0,0,1,
288191,TR,"2022-08-26",0.4,0.4,1,0,1,0,1,0,1,
288192,US,"2022-08-26",12.2,12.2,1,0,1,0,1,0,1,
288193,IN,"2022-08-26",0.1,0.1,0,0,1,0,0,0,1,
288194,CL,"2022-08-26",1.1,1.1,0,0,1,0,0,0,1,
288195,CA,"2022-08-26",,,,,,,,,,
288196,PT,"2022-08-26",7.8,7.8,1,0,1,0,1,0,1,
288197,IN,"2022-08-26",8.8,8.8,0,0,1,0,0,0,1,
288198,NO,"2022-08-26",2.1,2.1,0,0,1,0,0,0,1,
288199,NG,"2022-08-26",0.6,0.6,0,0,1,0,0,0,1,
288200,DE,"2022-08-26",,,,,,,,,,
288201,PT,"2022-08-26",,,,,,,,,,
288204,EG,"2022-08-26",,,,,,,,,,
288205,BE,"2022-08-26",0.4,0.4,0,0,1,0,0,0,1,
288207,RU,"2022-08-26",0.2,0.2,0,0,1,0,0,0,1,
288209,QA,"2022-08-26",,,,,,,,,,
288211,FR,"2022-08-26",,,,,,,,,,
288213,CA,"2022-08-26",,,,,,,,,,
288215,MA,"2022-08-26",,,,,,,,,,
288219,EG,"2022-08-26",,,,,,,,,,
288222,DK,"2022-08-26",,,,,,,,,,
288226,DZ,"2022-08-26",,,,,,,,,,
288227,PT,"2022-08-26",48.0,48.0,2,0,2,0,1,0,1,
288229,GB,"2022-08-26",,,,,,,,,,
288230,SA,"2022-08-26",,,0,0,2,0,0,0,1,
288231,UG,"2022-08-26",,,,,,,,,,
288233,DE,"2022-08-26",,,,,,,,,,
288234,GB,"2022-08-26",20.3,20.3,1,0,3,0,1,0,1,
288235,PT,"2022-08-26",6.6,6.6,1,0,1,0,1,0,1,
288236,GB,"2022-08-27",50.2,50.2,4,2,6,0,1,1,1,
288237,GB,"2022-08-27",,,,,,,,,,
288238,MY,"2022-08-27",36.6,36.6,1,0,2,0,1,0,1,
288239,GB,"2022-08-27",,,,,,,,,,
288240,IN,"2022-08-27",,,,,,,,,,
288241,IQ,"2022-08-27",,,,,,,,,,
288242,US,"2022-08-27",0.8,0.8,0,0,1,0,0,0,1,
288243,US,"2022-08-27",,,,,,,,,,
288244,IN,"2022-08-27",,,,,,,,,,
288246,SE,"2022-08-27",,,,,,,,,,
288247,ES,"2022-08-27",,,,,,,,,,
288248,CA,"2022-08-27",,,,,,,,,,
288249,IN,"2022-08-27",,,,,,,,,,
288250,CA,"2022-08-27",,,,,,,,,,
288251,IN,"2022-08-27",,,,,,,,,,
288252,IN,"2022-08-27",,,0,0,2,0,0,0,1,
288253,IN,"2022-08-27",,,,,,,,,,
288254,EG,"2022-08-27",,,,,,,,,,
288255,CA,"2022-08-27",,,,,,,,,,
288256,IN,"2022-08-27",,,,,,,,,,
288257,SA,"2022-08-27",,,,,,,,,,
288258,TR,"2022-08-27",,,,,,,,,,
288259,EG,"2022-08-27",,,,,,,,,,
288260,IN,"2022-08-27",0.4,0.4,0,0,1,0,0,0,1,
288261,IN,"2022-08-27",,,,,,,,,,
288262,DE,"2022-08-27",,,,,,,,,,
288263,AU,"2022-08-27",,,,,,,,,,
288264,EG,"2022-08-27",2.1,2.1,0,0,1,0,0,0,1,
